기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액
202303,11530720,고척1동,CS200037,노래방,286063484
202303,11530720,고척1동,CS300001,슈퍼마켓,1607656664
202303,11530720,고척1동,CS300002,편의점,1171760802
202303,11530720,고척1동,CS300003,컴퓨터및주변장치판매,39916364
202303,11530720,고척1동,CS300004,핸드폰,423893587
202303,11530720,고척1동,CS300007,육류판매,1307562985
202303,11530720,고척1동,CS300008,수산물판매,265862005
202303,11530720,고척1동,CS300009,청과상,208063825
202303,11530720,고척1동,CS300010,반찬가게,892321362
202303,11530720,고척1동,CS300011,일반의류,283516204
202303,11530720,고척1동,CS300014,신발,7078746
202303,11530720,고척1동,CS300016,안경,323047875
202303,11530720,고척1동,CS300017,시계및귀금속,14889748
202303,11530720,고척1동,CS300018,의약품,3281547514
202303,11530720,고척1동,CS300020,서적,71587278
202303,11530720,고척1동,CS300021,문구,788476816
202303,11530720,고척1동,CS300022,화장품,74713501
202303,11530720,고척1동,CS300024,운동/경기용품,6230718309
202303,11530720,고척1동,CS300028,화초,23303037
202303,11530720,고척1동,CS300029,애완동물,4465080
202303,11530720,고척1동,CS300031,가구,259855314
202303,11530720,고척1동,CS300033,철물점,57724496
202303,11530720,고척1동,CS300035,인테리어,24562223
202303,11530720,고척1동,CS300036,조명용품,13392000000
202303,11530730,고척2동,CS100001,한식음식점,4061034818
202303,11530730,고척2동,CS100002,중식음식점,50103260
202303,11530730,고척2동,CS100003,일식음식점,58034267
202303,11530730,고척2동,CS100005,제과점,460864024
202303,11530730,고척2동,CS100006,패스트푸드점,45031056
202303,11530730,고척2동,CS100007,치킨전문점,138117756
202303,11530730,고척2동,CS100008,분식전문점,406072551
202303,11530730,고척2동,CS100009,호프-간이주점,371554904
202303,11530730,고척2동,CS100010,커피-음료,130110896
202303,11530730,고척2동,CS200001,일반교습학원,782667108
202303,11530730,고척2동,CS200002,외국어학원,5767554
202303,11530730,고척2동,CS200003,예술학원,337472944
202303,11530730,고척2동,CS200005,스포츠 강습,451678093
202303,11530730,고척2동,CS200006,일반의원,2127409714
202303,11530730,고척2동,CS200007,치과의원,1427462087
202303,11530730,고척2동,CS200008,한의원,452003241
202303,11530730,고척2동,CS200016,당구장,97908383
202303,11530730,고척2동,CS200017,골프연습장,36000000
202303,11530730,고척2동,CS200024,스포츠클럽,159956538
202303,11530730,고척2동,CS200025,자동차수리,878226555
202303,11530730,고척2동,CS200026,자동차미용,7103900
202303,11530730,고척2동,CS200028,미용실,432305186
202303,11530730,고척2동,CS200029,네일숍,16809405
202303,11530730,고척2동,CS200030,피부관리실,43097957
202303,11530730,고척2동,CS200031,세탁소,269132214
202303,11530730,고척2동,CS200037,노래방,260411994
202303,11530730,고척2동,CS300001,슈퍼마켓,3555212347
202303,11530730,고척2동,CS300002,편의점,908046969
202303,11530730,고척2동,CS300004,핸드폰,74236053
202303,11530730,고척2동,CS300007,육류판매,2826862997
202303,11530730,고척2동,CS300008,수산물판매,758945408
202303,11530730,고척2동,CS300009,청과상,750996849
202303,11530730,고척2동,CS300010,반찬가게,371392337
202303,11530730,고척2동,CS300011,일반의류,239878167
202303,11530730,고척2동,CS300014,신발,33440141
202303,11530730,고척2동,CS300016,안경,192214191
202303,11530730,고척2동,CS300018,의약품,2219713583
202303,11530730,고척2동,CS300020,서적,72634193
202303,11530730,고척2동,CS300022,화장품,99596719
202303,11530730,고척2동,CS300027,섬유제품,10281090
202303,11530730,고척2동,CS300028,화초,181473072
202303,11530730,고척2동,CS300031,가구,313537750
202303,11530730,고척2동,CS300032,가전제품,44198061
202303,11530730,고척2동,CS300033,철물점,20226002
202303,11530730,고척2동,CS300035,인테리어,727810
202303,11530730,고척2동,CS300036,조명용품,12300723
202303,11530740,개봉1동,CS100001,한식음식점,4181429428
202303,11530740,개봉1동,CS100002,중식음식점,184012636
202303,11530740,개봉1동,CS100005,제과점,557899863
202303,11530740,개봉1동,CS100006,패스트푸드점,54590962
202303,11530740,개봉1동,CS100007,치킨전문점,266126893
202303,11530740,개봉1동,CS100008,분식전문점,252291413
202303,11530740,개봉1동,CS100009,호프-간이주점,501163141
202303,11530740,개봉1동,CS100010,커피-음료,330105037
202303,11530740,개봉1동,CS200001,일반교습학원,151853972
202303,11530740,개봉1동,CS200003,예술학원,93987148
202303,11530740,개봉1동,CS200005,스포츠 강습,178831552
202303,11530740,개봉1동,CS200006,일반의원,1722312469
202303,11530740,개봉1동,CS200007,치과의원,566666597
202303,11530740,개봉1동,CS200008,한의원,395953670
202303,11530740,개봉1동,CS200016,당구장,52731216
202303,11530740,개봉1동,CS200019,PC방,698299680
202303,11530740,개봉1동,CS200024,스포츠클럽,96042115
202303,11530740,개봉1동,CS200025,자동차수리,566478916
202303,11530740,개봉1동,CS200026,자동차미용,7126137
202303,11530740,개봉1동,CS200028,미용실,481987409
202303,11530740,개봉1동,CS200029,네일숍,2709000
202303,11530740,개봉1동,CS200030,피부관리실,45008394
202303,11530740,개봉1동,CS200031,세탁소,136943124
202303,11530740,개봉1동,CS200032,가전제품수리,228131577
202303,11530740,개봉1동,CS200037,노래방,159853118
202303,11530740,개봉1동,CS300001,슈퍼마켓,8278042892
202303,11530740,개봉1동,CS300002,편의점,1233749193
202303,11530740,개봉1동,CS300006,미곡판매,102131169
202303,11530740,개봉1동,CS300007,육류판매,1194719115
202303,11530740,개봉1동,CS300008,수산물판매,1220634278
202303,11530740,개봉1동,CS300009,청과상,220637097
202303,11530740,개봉1동,CS300010,반찬가게,231867266
202303,11530740,개봉1동,CS300011,일반의류,304654633
202303,11530740,개봉1동,CS300016,안경,25934756
202303,11530740,개봉1동,CS300017,시계및귀금속,53150904
202303,11530740,개봉1동,CS300018,의약품,1770672402
202303,11530740,개봉1동,CS300021,문구,6000000
202303,11530740,개봉1동,CS300022,화장품,70059090
202303,11530740,개봉1동,CS300025,자전거 및 기타운송장비,18583934
202303,11530740,개봉1동,CS300027,섬유제품,1466381
202303,11530740,개봉1동,CS300028,화초,109859080
202303,11530740,개봉1동,CS300029,애완동물,10680201
202303,11530740,개봉1동,CS300032,가전제품,1371348076
202303,11530740,개봉1동,CS300033,철물점,33756758
202303,11530740,개봉1동,CS300036,조명용품,816127358
202303,11530750,개봉2동,CS100001,한식음식점,5516846592
202303,11530750,개봉2동,CS100002,중식음식점,146994478
202303,11530750,개봉2동,CS100005,제과점,628765046
202303,11530750,개봉2동,CS100006,패스트푸드점,213981671
202303,11530750,개봉2동,CS100007,치킨전문점,116584259
202303,11530750,개봉2동,CS100008,분식전문점,684504973
202303,11530750,개봉2동,CS100009,호프-간이주점,1235506654
202303,11530750,개봉2동,CS100010,커피-음료,695720206
202303,11530750,개봉2동,CS200001,일반교습학원,519981796
202303,11530750,개봉2동,CS200003,예술학원,171745665
202303,11530750,개봉2동,CS200005,스포츠 강습,202506894
202303,11530750,개봉2동,CS200006,일반의원,2055585346
202303,11530750,개봉2동,CS200007,치과의원,2441117443
202303,11530750,개봉2동,CS200008,한의원,918377346
202303,11530750,개봉2동,CS200024,스포츠클럽,218888812
202303,11530750,개봉2동,CS200025,자동차수리,561711277
202303,11530750,개봉2동,CS200026,자동차미용,2239382
202303,11530750,개봉2동,CS200028,미용실,736305071
202303,11530750,개봉2동,CS200029,네일숍,129470
202303,11530750,개봉2동,CS200030,피부관리실,126867755
202303,11530750,개봉2동,CS200031,세탁소,17332216
202303,11530750,개봉2동,CS200034,여관,34801276
202303,11530750,개봉2동,CS200037,노래방,148505628
202303,11530750,개봉2동,CS300001,슈퍼마켓,3219725572
202303,11530750,개봉2동,CS300002,편의점,474346072
202303,11530750,개봉2동,CS300004,핸드폰,22132837
202303,11530750,개봉2동,CS300006,미곡판매,2058031
202303,11530750,개봉2동,CS300007,육류판매,566823302
202303,11530750,개봉2동,CS300008,수산물판매,121152188
202303,11530750,개봉2동,CS300009,청과상,338763496
202303,11530750,개봉2동,CS300011,일반의류,348862336
202303,11530750,개봉2동,CS300016,안경,571955246
202303,11530750,개봉2동,CS300018,의약품,2485845167
202303,11530750,개봉2동,CS300021,문구,128826092
202303,11530750,개봉2동,CS300022,화장품,106902240
202303,11530750,개봉2동,CS300028,화초,38703052
202303,11530750,개봉2동,CS300035,인테리어,43465428
202303,11530750,개봉2동,CS300036,조명용품,42586897
202303,11530760,개봉3동,CS100001,한식음식점,2494385580
202303,11530760,개봉3동,CS100002,중식음식점,14414011
202303,11530760,개봉3동,CS100003,일식음식점,26555329
202303,11530760,개봉3동,CS100005,제과점,307313308
202303,11530760,개봉3동,CS100006,패스트푸드점,58485466
202303,11530760,개봉3동,CS100007,치킨전문점,377610874
202303,11530760,개봉3동,CS100008,분식전문점,182421991
202303,11530760,개봉3동,CS100009,호프-간이주점,304892536
202303,11530760,개봉3동,CS100010,커피-음료,214609885
202303,11530760,개봉3동,CS200001,일반교습학원,781275912
202303,11530760,개봉3동,CS200003,예술학원,316203570
202303,11530760,개봉3동,CS200005,스포츠 강습,65275123
202303,11530760,개봉3동,CS200006,일반의원,939832445
202303,11530760,개봉3동,CS200007,치과의원,2075667460
202303,11530760,개봉3동,CS200008,한의원,121244840
202303,11530760,개봉3동,CS200016,당구장,82247441
202303,11530760,개봉3동,CS200017,골프연습장,28221223
202303,11530760,개봉3동,CS200019,PC방,268375574
202303,11530760,개봉3동,CS200024,스포츠클럽,69893923
202303,11530760,개봉3동,CS200025,자동차수리,670359223
202303,11530760,개봉3동,CS200028,미용실,494923692
202303,11530760,개봉3동,CS200030,피부관리실,27201289
202303,11530760,개봉3동,CS200031,세탁소,11793903
202303,11530760,개봉3동,CS200032,가전제품수리,14554726
202303,11530760,개봉3동,CS200037,노래방,254597775
202303,11530760,개봉3동,CS300001,슈퍼마켓,1912480205
202303,11530760,개봉3동,CS300002,편의점,883841117
202303,11530760,개봉3동,CS300004,핸드폰,183080018
202303,11530760,개봉3동,CS300007,육류판매,717428846
202303,11530760,개봉3동,CS300009,청과상,1145417309
202303,11530760,개봉3동,CS300010,반찬가게,1674254764
202303,11530760,개봉3동,CS300011,일반의류,211286894
202303,11530760,개봉3동,CS300018,의약품,1151763312
202303,11530760,개봉3동,CS300020,서적,36604378
202303,11530760,개봉3동,CS300021,문구,63484322
202303,11530760,개봉3동,CS300022,화장품,19754022
202303,11530760,개봉3동,CS300027,섬유제품,3019435
202303,11530760,개봉3동,CS300031,가구,8310078
202303,11530760,개봉3동,CS300035,인테리어,159185073
202303,11530760,개봉3동,CS300036,조명용품,542672805
202303,11530770,오류1동,CS100001,한식음식점,3479720143
202303,11530770,오류1동,CS100002,중식음식점,68634546
202303,11530770,오류1동,CS100005,제과점,753575356
202303,11530770,오류1동,CS100006,패스트푸드점,512694513
202303,11530770,오류1동,CS100007,치킨전문점,128354954
202303,11530770,오류1동,CS100008,분식전문점,936232722
202303,11530770,오류1동,CS100009,호프-간이주점,1712747413
202303,11530770,오류1동,CS100010,커피-음료,311446896
202303,11530770,오류1동,CS200001,일반교습학원,628241855
202303,11530770,오류1동,CS200003,예술학원,136272597
202303,11530770,오류1동,CS200005,스포츠 강습,167644753
202303,11530770,오류1동,CS200006,일반의원,3601376288
202303,11530770,오류1동,CS200007,치과의원,1858529383
202303,11530770,오류1동,CS200008,한의원,993854085
202303,11530770,오류1동,CS200016,당구장,47770360
202303,11530770,오류1동,CS200017,골프연습장,67495863
202303,11530770,오류1동,CS200019,PC방,102000000
202303,11530770,오류1동,CS200025,자동차수리,305227450
202303,11530770,오류1동,CS200028,미용실,497634433
202303,11530770,오류1동,CS200030,피부관리실,21888323
202303,11530770,오류1동,CS200032,가전제품수리,10181818
202303,11530770,오류1동,CS200034,여관,367450644
202303,11530770,오류1동,CS200037,노래방,641485485
202303,11530770,오류1동,CS300001,슈퍼마켓,1845026868
202303,11530770,오류1동,CS300002,편의점,6648340303
202303,11530770,오류1동,CS300006,미곡판매,76456408
202303,11530770,오류1동,CS300007,육류판매,971036626
202303,11530770,오류1동,CS300009,청과상,335949783
202303,11530770,오류1동,CS300010,반찬가게,714894534
202303,11530770,오류1동,CS300011,일반의류,1097223063
202303,11530770,오류1동,CS300016,안경,384016172
202303,11530770,오류1동,CS300017,시계및귀금속,97332151
202303,11530770,오류1동,CS300018,의약품,5337726987
202303,11530770,오류1동,CS300019,의료기기,41425728
202303,11530770,오류1동,CS300020,서적,271379553
202303,11530770,오류1동,CS300022,화장품,63208151
202303,11530770,오류1동,CS300033,철물점,18187331
202303,11530770,오류1동,CS300035,인테리어,7221131
202303,11530780,오류2동,CS100001,한식음식점,2532152130
202303,11530780,오류2동,CS100002,중식음식점,319931553
202303,11530780,오류2동,CS100003,일식음식점,135000000
202303,11530780,오류2동,CS100004,양식음식점,28226172
202303,11530780,오류2동,CS100005,제과점,528579608
202303,11530780,오류2동,CS100006,패스트푸드점,241248335
202303,11530780,오류2동,CS100007,치킨전문점,210775247
202303,11530780,오류2동,CS100008,분식전문점,667957602
202303,11530780,오류2동,CS100009,호프-간이주점,254498687
202303,11530780,오류2동,CS100010,커피-음료,359718309
202303,11530780,오류2동,CS200001,일반교습학원,1600282970
202303,11530780,오류2동,CS200002,외국어학원,140996877
202303,11530780,오류2동,CS200003,예술학원,563366037
202303,11530780,오류2동,CS200005,스포츠 강습,319518177
202303,11530780,오류2동,CS200006,일반의원,2503845881
202303,11530780,오류2동,CS200007,치과의원,1097507670
202303,11530780,오류2동,CS200008,한의원,516105064
202303,11530780,오류2동,CS200016,당구장,16509304
202303,11530780,오류2동,CS200017,골프연습장,35817731
202303,11530780,오류2동,CS200019,PC방,308281107
202303,11530780,오류2동,CS200024,스포츠클럽,204097208
202303,11530780,오류2동,CS200025,자동차수리,56053374
202303,11530780,오류2동,CS200028,미용실,317161624
202303,11530780,오류2동,CS200029,네일숍,9453768
202303,11530780,오류2동,CS200030,피부관리실,8597808
202303,11530780,오류2동,CS200031,세탁소,115727013
202303,11530780,오류2동,CS200032,가전제품수리,104000000
202303,11530780,오류2동,CS200037,노래방,106410996
202303,11530780,오류2동,CS300001,슈퍼마켓,1037588715
202303,11530780,오류2동,CS300002,편의점,907154945
202303,11530780,오류2동,CS300004,핸드폰,33440029
202303,11530780,오류2동,CS300007,육류판매,929955678
202303,11530780,오류2동,CS300009,청과상,225737259
202303,11530780,오류2동,CS300010,반찬가게,19264637
202303,11530780,오류2동,CS300011,일반의류,113713785
202303,11530780,오류2동,CS300016,안경,157632538
202303,11530780,오류2동,CS300017,시계및귀금속,19324325
202303,11530780,오류2동,CS300018,의약품,2154336757
202303,11530780,오류2동,CS300021,문구,120687350
202303,11530780,오류2동,CS300022,화장품,10199084
202303,11530780,오류2동,CS300024,운동/경기용품,19956431
202303,11530780,오류2동,CS300025,자전거 및 기타운송장비,7710244
202303,11530780,오류2동,CS300027,섬유제품,22711368
202303,11530780,오류2동,CS300029,애완동물,9989837
202303,11530780,오류2동,CS300031,가구,7486795
202303,11530780,오류2동,CS300035,인테리어,817882
202303,11530780,오류2동,CS300036,조명용품,1632570726
202303,11530790,수궁동,CS100001,한식음식점,2744855793
202303,11530790,수궁동,CS100002,중식음식점,156404057
202303,11530790,수궁동,CS100005,제과점,231467940
202303,11530790,수궁동,CS100006,패스트푸드점,21892731
202303,11530790,수궁동,CS100007,치킨전문점,150521854
202303,11530790,수궁동,CS100008,분식전문점,273791513
202303,11530790,수궁동,CS100009,호프-간이주점,193570935
202303,11530790,수궁동,CS100010,커피-음료,254310321
202303,11530790,수궁동,CS200001,일반교습학원,599947408
202303,11530790,수궁동,CS200003,예술학원,12767420
202303,11530790,수궁동,CS200005,스포츠 강습,104269306
202303,11530790,수궁동,CS200006,일반의원,472135684
202303,11530790,수궁동,CS200007,치과의원,571219693
202303,11530790,수궁동,CS200008,한의원,245383729
202303,11530790,수궁동,CS200016,당구장,10865076
202303,11530790,수궁동,CS200019,PC방,86985369
202303,11530790,수궁동,CS200025,자동차수리,190719631
202303,11530790,수궁동,CS200028,미용실,185763063
202303,11530790,수궁동,CS200030,피부관리실,5960591
202303,11530790,수궁동,CS200031,세탁소,63004031
202303,11530790,수궁동,CS200037,노래방,52134474
202303,11530790,수궁동,CS300001,슈퍼마켓,3784379721
202303,11530790,수궁동,CS300002,편의점,705540853
202303,11530790,수궁동,CS300004,핸드폰,800607
202303,11530790,수궁동,CS300007,육류판매,475057938
202303,11530790,수궁동,CS300008,수산물판매,75000000
202303,11530790,수궁동,CS300009,청과상,36433706
202303,11530790,수궁동,CS300011,일반의류,27294140
202303,11530790,수궁동,CS300018,의약품,939626472
202303,11530790,수궁동,CS300020,서적,498779499
202303,11530790,수궁동,CS300021,문구,101054938
202303,11530790,수궁동,CS300028,화초,5185275
202303,11530790,수궁동,CS300033,철물점,9377144
202303,11530790,수궁동,CS300035,인테리어,87759243
202303,11530800,항동,CS100010,커피-음료,41291119
202303,11530800,항동,CS200001,일반교습학원,66013129
202303,11530800,항동,CS300001,슈퍼마켓,101542406
202303,11545510,가산동,CS100001,한식음식점,39078968279
202303,11545510,가산동,CS100002,중식음식점,5203760696
202303,11545510,가산동,CS100003,일식음식점,4284708781
202303,11545510,가산동,CS100004,양식음식점,3244179950
202303,11545510,가산동,CS100005,제과점,1112607003
202303,11545510,가산동,CS100006,패스트푸드점,2433372505
202303,11545510,가산동,CS100007,치킨전문점,1238137469
202303,11545510,가산동,CS100008,분식전문점,5024221892
202303,11545510,가산동,CS100009,호프-간이주점,5140589337
202303,11545510,가산동,CS100010,커피-음료,20682837286
202303,11545510,가산동,CS200001,일반교습학원,54452723
202303,11545510,가산동,CS200002,외국어학원,127777403
202303,11545510,가산동,CS200005,스포츠 강습,388518417
202303,11545510,가산동,CS200006,일반의원,5133799996
202303,11545510,가산동,CS200007,치과의원,4380278787
202303,11545510,가산동,CS200008,한의원,1392166959
202303,11545510,가산동,CS200016,당구장,228093886
202303,11545510,가산동,CS200017,골프연습장,987781712
202303,11545510,가산동,CS200019,PC방,50028031
202303,11545510,가산동,CS200024,스포츠클럽,3904293385
202303,11545510,가산동,CS200025,자동차수리,1732447617
202303,11545510,가산동,CS200026,자동차미용,287547506
202303,11545510,가산동,CS200028,미용실,636574485
202303,11545510,가산동,CS200029,네일숍,92566551
202303,11545510,가산동,CS200030,피부관리실,150722712
202303,11545510,가산동,CS200031,세탁소,137527138
202303,11545510,가산동,CS200032,가전제품수리,13279350
202303,11545510,가산동,CS200034,여관,826132990
202303,11545510,가산동,CS200037,노래방,1533353683
202303,11545510,가산동,CS300001,슈퍼마켓,9657495741
202303,11545510,가산동,CS300002,편의점,22794231552
202303,11545510,가산동,CS300004,핸드폰,10046219
202303,11545510,가산동,CS300006,미곡판매,126795889
202303,11545510,가산동,CS300007,육류판매,882617284
202303,11545510,가산동,CS300008,수산물판매,1090782466
202303,11545510,가산동,CS300009,청과상,1728807867
202303,11545510,가산동,CS300010,반찬가게,5649237123
202303,11545510,가산동,CS300011,일반의류,5.11E+11
202303,11545510,가산동,CS300014,신발,92128793
202303,11545510,가산동,CS300016,안경,2013636470
202303,11545510,가산동,CS300017,시계및귀금속,82457789
202303,11545510,가산동,CS300018,의약품,5889079722
202303,11545510,가산동,CS300019,의료기기,15619975272
202303,11545510,가산동,CS300020,서적,3870819990
202303,11545510,가산동,CS300021,문구,13971349885
202303,11545510,가산동,CS300022,화장품,14582607276
202303,11545510,가산동,CS300024,운동/경기용품,1959182416
202303,11545510,가산동,CS300025,자전거 및 기타운송장비,495270518
202303,11545510,가산동,CS300028,화초,124433179
202303,11545510,가산동,CS300029,애완동물,375041153
202303,11545510,가산동,CS300032,가전제품,4055023133
202303,11545510,가산동,CS300033,철물점,19343690
202303,11545510,가산동,CS300035,인테리어,116395108
202303,11545510,가산동,CS300036,조명용품,15693651269
202303,11545510,가산동,CS300043,전자상거래업,2020493
202303,11545610,독산1동,CS100001,한식음식점,11108243277
202303,11545610,독산1동,CS100002,중식음식점,485305164
202303,11545610,독산1동,CS100003,일식음식점,282887868
202303,11545610,독산1동,CS100004,양식음식점,92295100
202303,11545610,독산1동,CS100005,제과점,490526516
202303,11545610,독산1동,CS100006,패스트푸드점,559446956
202303,11545610,독산1동,CS100007,치킨전문점,146726156
202303,11545610,독산1동,CS100008,분식전문점,1022420632
202303,11545610,독산1동,CS100009,호프-간이주점,1747931481
202303,11545610,독산1동,CS100010,커피-음료,819765733
202303,11545610,독산1동,CS200001,일반교습학원,38764043
202303,11545610,독산1동,CS200003,예술학원,90597423
202303,11545610,독산1동,CS200005,스포츠 강습,2062845
202303,11545610,독산1동,CS200006,일반의원,3140496496
202303,11545610,독산1동,CS200007,치과의원,1108095362
202303,11545610,독산1동,CS200008,한의원,256339678
202303,11545610,독산1동,CS200016,당구장,86436349
202303,11545610,독산1동,CS200017,골프연습장,332042471
202303,11545610,독산1동,CS200024,스포츠클럽,2318170
202303,11545610,독산1동,CS200025,자동차수리,4121397711
202303,11545610,독산1동,CS200026,자동차미용,163524585
202303,11545610,독산1동,CS200028,미용실,565739789
202303,11545610,독산1동,CS200029,네일숍,242499254
202303,11545610,독산1동,CS200030,피부관리실,112222652
202303,11545610,독산1동,CS200031,세탁소,198801925
202303,11545610,독산1동,CS200034,여관,161853594
202303,11545610,독산1동,CS200037,노래방,925202628
202303,11545610,독산1동,CS300001,슈퍼마켓,2412771669
202303,11545610,독산1동,CS300002,편의점,4429957421
202303,11545610,독산1동,CS300006,미곡판매,2019037
202303,11545610,독산1동,CS300007,육류판매,2.01E+11
202303,11545610,독산1동,CS300008,수산물판매,2065636006
202303,11545610,독산1동,CS300009,청과상,75706477
202303,11545610,독산1동,CS300010,반찬가게,187707892
202303,11545610,독산1동,CS300011,일반의류,824360542
202303,11545610,독산1동,CS300016,안경,333883048
202303,11545610,독산1동,CS300017,시계및귀금속,188200811
202303,11545610,독산1동,CS300018,의약품,3817347168
202303,11545610,독산1동,CS300019,의료기기,14689078
202303,11545610,독산1동,CS300021,문구,50612878
202303,11545610,독산1동,CS300022,화장품,530815400
202303,11545610,독산1동,CS300024,운동/경기용품,81298700
202303,11545610,독산1동,CS300026,완구,214633356
202303,11545610,독산1동,CS300028,화초,37228969
202303,11545610,독산1동,CS300031,가구,272536233
202303,11545610,독산1동,CS300033,철물점,91513497
202303,11545610,독산1동,CS300035,인테리어,18826114
202303,11545620,독산2동,CS100001,한식음식점,3522230635
202303,11545620,독산2동,CS100002,중식음식점,93692621
202303,11545620,독산2동,CS100005,제과점,315557243
202303,11545620,독산2동,CS100006,패스트푸드점,65099326
202303,11545620,독산2동,CS100007,치킨전문점,114321818
202303,11545620,독산2동,CS100008,분식전문점,182843687
202303,11545620,독산2동,CS100009,호프-간이주점,677883200
202303,11545620,독산2동,CS100010,커피-음료,124848925
202303,11545620,독산2동,CS200001,일반교습학원,170737137
202303,11545620,독산2동,CS200003,예술학원,46935601
202303,11545620,독산2동,CS200005,스포츠 강습,204383244
202303,11545620,독산2동,CS200006,일반의원,1684313302
202303,11545620,독산2동,CS200007,치과의원,706635701
202303,11545620,독산2동,CS200008,한의원,569586745
202303,11545620,독산2동,CS200016,당구장,36472412
202303,11545620,독산2동,CS200019,PC방,607373547
202303,11545620,독산2동,CS200025,자동차수리,818230398
202303,11545620,독산2동,CS200028,미용실,314287367
202303,11545620,독산2동,CS200029,네일숍,7096875
202303,11545620,독산2동,CS200030,피부관리실,15236773
202303,11545620,독산2동,CS200031,세탁소,26833674
202303,11545620,독산2동,CS200033,부동산중개업,78561506
202303,11545620,독산2동,CS200037,노래방,390502425
202303,11545620,독산2동,CS300001,슈퍼마켓,2059053366
202303,11545620,독산2동,CS300002,편의점,1015765663
202303,11545620,독산2동,CS300004,핸드폰,26774895
202303,11545620,독산2동,CS300007,육류판매,4483179500
202303,11545620,독산2동,CS300009,청과상,149191383
202303,11545620,독산2동,CS300010,반찬가게,8030381
202303,11545620,독산2동,CS300011,일반의류,136793351
202303,11545620,독산2동,CS300016,안경,445961771
202303,11545620,독산2동,CS300018,의약품,1658923576
202303,11545620,독산2동,CS300022,화장품,143059660
202303,11545620,독산2동,CS300024,운동/경기용품,124251426
202303,11545620,독산2동,CS300028,화초,89945417
202303,11545620,독산2동,CS300031,가구,19678042
202303,11545620,독산2동,CS300033,철물점,28565500
202303,11545620,독산2동,CS300035,인테리어,25726954
202303,11545620,독산2동,CS300036,조명용품,16931637
202303,11545630,독산3동,CS100001,한식음식점,5897723473
202303,11545630,독산3동,CS100002,중식음식점,2062527467
202303,11545630,독산3동,CS100005,제과점,553602780
202303,11545630,독산3동,CS100006,패스트푸드점,106548953
202303,11545630,독산3동,CS100007,치킨전문점,169969982
202303,11545630,독산3동,CS100008,분식전문점,550787123
202303,11545630,독산3동,CS100009,호프-간이주점,1270120546
202303,11545630,독산3동,CS100010,커피-음료,180977888
202303,11545630,독산3동,CS200001,일반교습학원,256312953
202303,11545630,독산3동,CS200003,예술학원,55929750
202303,11545630,독산3동,CS200005,스포츠 강습,36134418
202303,11545630,독산3동,CS200006,일반의원,2092927891
202303,11545630,독산3동,CS200007,치과의원,2189041612
202303,11545630,독산3동,CS200008,한의원,275131236
202303,11545630,독산3동,CS200016,당구장,154617137
202303,11545630,독산3동,CS200017,골프연습장,3673828
202303,11545630,독산3동,CS200019,PC방,147096162
202303,11545630,독산3동,CS200024,스포츠클럽,336423025
202303,11545630,독산3동,CS200025,자동차수리,640649000
202303,11545630,독산3동,CS200028,미용실,530655174
202303,11545630,독산3동,CS200029,네일숍,8868928
202303,11545630,독산3동,CS200030,피부관리실,9708738
202303,11545630,독산3동,CS200031,세탁소,4911544
202303,11545630,독산3동,CS200033,부동산중개업,70338710
202303,11545630,독산3동,CS200034,여관,118733720
202303,11545630,독산3동,CS200037,노래방,601205540
202303,11545630,독산3동,CS300001,슈퍼마켓,5098782608
202303,11545630,독산3동,CS300002,편의점,1228517350
202303,11545630,독산3동,CS300004,핸드폰,2486057
202303,11545630,독산3동,CS300006,미곡판매,31678534
202303,11545630,독산3동,CS300007,육류판매,6401217906
202303,11545630,독산3동,CS300008,수산물판매,409464233
202303,11545630,독산3동,CS300009,청과상,524431121
202303,11545630,독산3동,CS300010,반찬가게,1701836510
202303,11545630,독산3동,CS300011,일반의류,709882432
202303,11545630,독산3동,CS300014,신발,31791136
202303,11545630,독산3동,CS300016,안경,78374545
202303,11545630,독산3동,CS300017,시계및귀금속,62890117
202303,11545630,독산3동,CS300018,의약품,3062430415
202303,11545630,독산3동,CS300019,의료기기,40143569
202303,11545630,독산3동,CS300020,서적,23591733
202303,11545630,독산3동,CS300021,문구,26522005
202303,11545630,독산3동,CS300022,화장품,354521345
202303,11545630,독산3동,CS300024,운동/경기용품,2020684
202303,11545630,독산3동,CS300027,섬유제품,73431749
202303,11545630,독산3동,CS300028,화초,34060602
202303,11545630,독산3동,CS300031,가구,109472749
202303,11545630,독산3동,CS300032,가전제품,237433337
202303,11545630,독산3동,CS300033,철물점,67396658
202303,11545630,독산3동,CS300035,인테리어,167769610
202303,11545630,독산3동,CS300036,조명용품,59618104
202303,11545640,독산4동,CS100001,한식음식점,3494402679
202303,11545640,독산4동,CS100002,중식음식점,403075513
202303,11545640,독산4동,CS100003,일식음식점,113079851
202303,11545640,독산4동,CS100005,제과점,149800727
202303,11545640,독산4동,CS100006,패스트푸드점,107423535
202303,11545640,독산4동,CS100007,치킨전문점,353820532
202303,11545640,독산4동,CS100008,분식전문점,225854502
202303,11545640,독산4동,CS100009,호프-간이주점,1735861430
202303,11545640,독산4동,CS100010,커피-음료,167328321
202303,11545640,독산4동,CS200001,일반교습학원,466493450
202303,11545640,독산4동,CS200003,예술학원,44416923
202303,11545640,독산4동,CS200005,스포츠 강습,20076674
202303,11545640,독산4동,CS200007,치과의원,266007130
