연번,호선,고유역번호(외부역코드),역명,연월,승하차인원수
1547,5,2513,김포공항(5),2206,469708
1548,5,2514,송정,2206,361614
1549,5,2515,마곡,2206,561640
1550,5,2516,발산,2206,1150247
1551,5,2517,우장산,2206,803310
1552,5,2518,화곡,2206,1520850
1553,5,2519,까치산(5),2206,1571847
1554,5,2520,신정,2206,697164
1555,5,2521,목동,2206,960804
1556,5,2522,오목교,2206,1238734
1557,5,2523,양평(5),2206,389365
1558,5,2524,영등포구청(5),2206,226637
1559,5,2525,영등포시장,2206,589999
1560,5,2526,신길(5),2206,237893
1561,5,2527,여의도(5),2206,1488169
1562,5,2528,여의나루,2206,754591
1563,5,2529,마포,2206,768334
1564,5,2530,공덕(5),2206,773837
1565,5,2531,애오개,2206,358298
1566,5,2532,충정로(5),2206,237222
1567,5,2533,서대문,2206,1000973
1568,5,2534,광화문,2206,1691868
1569,5,2535,종로3가(5),2206,777745
1570,5,2536,을지로4가(5),2206,330003
1571,5,2537,동대문역사문화공원(5),2206,159346
1572,5,2538,청구(5),2206,208201
1573,5,2539,신금호,2206,365185
1574,5,2540,행당,2206,427051
1575,5,2541,왕십리(5),2206,280220
1576,5,2542,마장,2206,305853
1577,5,2543,답십리,2206,859672
1578,5,2544,장한평,2206,1003773
1579,5,2545,군자(5),2206,667657
1580,5,2546,아차산,2206,836618
1581,5,2547,광나루,2206,742752
1582,5,2548,천호(5),2206,1060920
1583,5,2549,강동,2206,1008769
1584,5,2550,길동,2206,455041
1585,5,2551,굽은다리,2206,530963
1586,5,2552,명일,2206,502389
1587,5,2553,고덕,2206,529869
1588,5,2554,상일동,2206,793000
1589,5,2555,둔촌동,2206,456477
1590,5,2556,올림픽공원(5),2206,252513
1591,5,2557,방이,2206,406200
1592,5,2558,오금(5),2206,203284
1593,5,2559,개롱,2206,365724
1594,5,2560,거여,2206,556573
1595,5,2561,마천,2206,402951
1596,5,2562,강일,2206,252921
1597,5,2563,미사,2206,931920
1598,5,2564,하남풍산,2206,235659
1599,5,2565,하남시청,2206,400245
1600,5,2566,하남검단산,2206,351911
1601,6,2611,응암,2206,973450
1602,6,2612,역촌,2206,225770
1603,6,2613,불광(6),2206,254203
1604,6,2614,독바위,2206,162134
1605,6,2616,구산,2206,377434
1606,6,2617,새절,2206,688818
1607,6,2618,증산,2206,556822
1608,6,2619,디지털미디어시티(6),2206,812324
1609,6,2620,월드컵경기장,2206,416032
1610,6,2621,마포구청,2206,752131
1611,6,2622,망원,2206,831640
1612,6,2623,합정(6),2206,783786
1613,6,2624,상수,2206,563864
1614,6,2625,광흥창,2206,491564
1615,6,2626,대흥,2206,476434
1616,6,2627,공덕(6),2206,969653
1617,6,2628,효창공원앞,2206,381904
1618,6,2629,삼각지(6),2206,402325
1619,6,2630,녹사평,2206,307768
1620,6,2631,이태원,2206,754390
1621,6,2632,한강진,2206,551681
1622,6,2633,버티고개,2206,121248
1623,6,2634,약수(6),2206,202630
1624,6,2635,청구(6),2206,201216
1625,6,2636,신당(6),2206,467527
1626,6,2637,동묘앞(6),2206,471796
1627,6,2638,창신,2206,182471
1628,6,2639,보문,2206,401332
1629,6,2640,안암,2206,644187
1630,6,2641,고려대,2206,451534
1631,6,2642,월곡,2206,634069
1632,6,2643,상월곡,2206,339150
1633,6,2644,돌곶이,2206,504660
1634,6,2645,석계(6),2206,694638
1635,6,2646,태릉입구(6),2206,337461
1636,6,2647,화랑대,2206,574305
1637,6,2648,봉화산,2206,479828
1638,7,2711,장암,2206,95638
1639,7,2712,도봉산(7),2206,576642
1640,7,2713,수락산,2206,722733
1641,7,2714,마들,2206,700035
1642,7,2715,노원(7),2206,1134411
1643,7,2716,중계,2206,769446
1644,7,2717,하계,2206,960905
1645,7,2718,공릉,2206,662341
1646,7,2719,태릉입구(7),2206,489822
1647,7,2720,먹골,2206,558219
1648,7,2721,중화,2206,583750
1649,7,2722,상봉(7),2206,923994
1650,7,2723,면목,2206,844963
1651,7,2724,사가정,2206,894901
1652,7,2725,용마산,2206,332256
1653,7,2726,중곡,2206,584169
1654,7,2727,군자(7),2206,750812
1655,7,2728,어린이대공원,2206,828826
1656,7,2729,건대입구(7),2206,772096
1657,7,2730,뚝섬유원지,2206,545327
1658,7,2731,청담,2206,1096639
1659,7,2732,강남구청,2206,921507
1660,7,2733,학동,2206,1254916
1661,7,2734,논현,2206,1020863
1662,7,2735,반포,2206,333072
1663,7,2736,고속터미널(7),2206,901491
1664,7,2737,내방,2206,779335
1665,7,2738,이수(7),2206,903474
1666,7,2739,남성,2206,600563
1667,7,2740,숭실대입구,2206,734460
1668,7,2741,상도,2206,612099
1669,7,2742,장승배기,2206,498425
1670,7,2743,신대방삼거리,2206,834925
1671,7,2744,보라매,2206,457050
1672,7,2745,신풍,2206,649693
1673,7,2746,대림(7),2206,488014
1674,7,2747,남구로,2206,843870
1675,7,2748,가산디지털단지(7),2206,2185006
1676,7,2749,철산,2206,1187050
1677,7,2750,광명사거리,2206,1224268
1678,7,2751,천왕,2206,613673
1679,7,2752,온수(7),2206,550748
1680,8,2811,암사,2206,977451
1681,8,2812,천호(8),2206,896609
1682,8,2813,강동구청,2206,567055
1683,8,2814,몽촌토성,2206,354395
1684,8,2815,잠실(8),2206,925236
1685,8,2816,석촌(8),2206,459971
1686,8,2817,송파,2206,470488
1687,8,2818,가락시장(8),2206,442773
1688,8,2819,문정,2206,1108762
1689,8,2820,장지,2206,933333
1690,8,2821,복정(8),2206,495572
1691,8,2822,산성,2206,309281
1692,8,2823,남한산성입구,2206,757291
1693,8,2824,단대오거리,2206,590895
1694,8,2825,신흥,2206,250982
1695,8,2826,수진,2206,295038
1696,8,2827,모란(8),2206,253677
1697,8,2828,남위례,2206,307131
1698,9,4126,언주,2206,334585
1699,9,4127,선정릉,2206,305782
1700,9,4128,삼성중앙,2206,225274
1701,9,4129,봉은사,2206,599995
1702,9,4130,종합운동장(9),2206,146114
1703,9,4131,삼전,2206,239820
1704,9,4132,석촌고분,2206,212287
1705,9,4133,석촌(9),2206,297433
1706,9,4134,송파나루,2206,186219
1707,9,4135,한성백제,2206,97660
1708,9,4136,올림픽공원(9),2206,260536
1709,9,4137,둔촌오륜,2206,41199
1710,9,4138,중앙보훈병원,2206,346326
1711,1,150,서울역(1),2207,2707151
1712,1,151,시청(1),2207,1298666
1713,1,152,종각,2207,1992535
1714,1,153,종로3가(1),2207,1451780
1715,1,154,종로5가,2207,1287096
1716,1,155,동대문(1),2207,654048
1717,1,156,신설동(1),2207,764252
1718,1,157,제기동,2207,983952
1719,1,158,청량리,2207,1156820
1720,1,159,동묘앞(1),2207,552113
1721,2,201,시청(2),2207,1251300
1722,2,202,을지로입구,2207,2299303
1723,2,203,을지로3가(2),2207,1279845
1724,2,204,을지로4가(2),2207,709878
1725,2,205,동대문역사문화공원(2),2207,845300
1726,2,206,신당(2),2207,817059
1727,2,207,상왕십리,2207,789811
1728,2,208,왕십리(2),2207,871833
1729,2,209,한양대,2207,430966
1730,2,210,뚝섬,2207,1288450
1731,2,211,성수,2207,2176194
1732,2,212,건대입구(2),2207,2207630
1733,2,213,구의,2207,1305393
1734,2,214,강변,2207,1888920
1735,2,215,잠실나루,2207,774841
1736,2,216,잠실(2),2207,4459450
1737,2,217,잠실새내,2207,1278493
1738,2,218,종합운동장(2),2207,863332
1739,2,219,삼성,2207,3176819
1740,2,220,선릉,2207,2850222
1741,2,221,역삼,2207,2874333
1742,2,222,강남,2207,4726082
1743,2,223,교대(2),2207,1931554
1744,2,224,서초,2207,1187810
1745,2,225,방배,2207,896318
1746,2,226,사당(2),2207,2378602
1747,2,227,낙성대,2207,1561046
1748,2,228,서울대입구,2207,2660654
1749,2,229,봉천,2207,1312228
1750,2,230,신림,2207,3331727
1751,2,231,신대방,2207,1447123
1752,2,232,구로디지털단지,2207,3220711
1753,2,233,대림(2),2207,1394674
1754,2,234,신도림,2207,2765265
1755,2,235,문래,2207,1214353
1756,2,236,영등포구청(2),2207,1193870
1757,2,237,당산,2207,1081543
1758,2,238,합정(2),2207,1960060
1759,2,239,홍대입구,2207,3943626
1760,2,240,신촌,2207,2124102
1761,2,241,이대,2207,803471
1762,2,242,아현,2207,578636
1763,2,243,충정로(2),2207,554969
1764,2,244,용답,2207,163396
1765,2,245,신답,2207,101732
1766,2,246,신설동(2),2207,218203
1767,2,247,도림천,2207,78777
1768,2,248,양천구청,2207,390216
1769,2,249,신정네거리,2207,595140
1770,2,250,용두,2207,135668
1771,3,309,지축,2207,289975
1772,3,310,구파발,2207,1211482
1773,3,311,연신내(3),2207,2027737
1774,3,312,불광(3),2207,964916
1775,3,313,녹번,2207,814126
1776,3,314,홍제,2207,956727
1777,3,315,무악재,2207,223470
1778,3,316,독립문,2207,410944
1779,3,317,경복궁,2207,1257011
1780,3,318,안국,2207,1312010
1781,3,319,종로3가(3),2207,617519
1782,3,320,을지로3가(3),2207,581582
1783,3,322,동대입구,2207,499517
1784,3,323,약수(3),2207,719066
1785,3,324,금호,2207,431898
1786,3,325,옥수,2207,528042
1787,3,326,압구정,2207,1906603
1788,3,327,신사,2207,1703528
1789,3,328,잠원,2207,268961
1790,3,329,고속터미널(3),2207,2838987
1791,3,330,교대(3),2207,636928
1792,3,331,남부터미널,2207,1685438
1793,3,332,양재,2207,2084534
1794,3,333,매봉,2207,660050
1795,3,334,도곡,2207,290382
1796,3,335,대치,2207,668909
1797,3,336,학여울,2207,136153
1798,3,337,대청,2207,537894
1799,3,338,일원,2207,552551
1800,3,339,수서,2207,1028047
1801,3,340,가락시장(3),2207,488506
1802,3,341,경찰병원,2207,396459
1803,3,342,오금(3),2207,326711
1804,4,409,당고개,2207,505519
1805,4,410,상계,2207,1036658
1806,4,411,노원(4),2207,1157496
1807,4,412,창동,2207,1498885
1808,4,413,쌍문,2207,1546822
1809,4,414,수유,2207,1906894
1810,4,415,미아,2207,809206
1811,4,416,미아사거리,2207,1535062
1812,4,417,길음,2207,1135770
1813,4,418,성신여대입구,2207,1123551
1814,4,419,한성대입구,2207,735018
1815,4,420,혜화,2207,2007603
1816,4,421,동대문(4),2207,1108756
1817,4,422,동대문역사문화공원(4),2207,855400
1818,4,423,충무로(4),2207,1387833
1819,4,424,명동,2207,1204489
1820,4,425,회현,2207,1389373
1821,4,426,서울역(4),2207,861320
1822,4,427,숙대입구,2207,741004
1823,4,428,삼각지(4),2207,328729
1824,4,429,신용산,2207,1030631
1825,4,430,이촌,2207,575098
1826,4,431,동작,2207,111289
1827,4,432,이수(총신대입구),2207,1121457
1828,4,433,사당(4),2207,1398341
1829,4,434,남태령,2207,72346
1830,5,2511,방화,2207,379328
1831,5,2512,개화산,2207,312223
1832,5,2513,김포공항(5),2207,503006
1833,5,2514,송정,2207,364035
1834,5,2515,마곡,2207,579178
1835,5,2516,발산,2207,1164708
1836,5,2517,우장산,2207,806739
1837,5,2518,화곡,2207,1543225
1838,5,2519,까치산(5),2207,1588628
1839,5,2520,신정,2207,701890
1840,5,2521,목동,2207,956772
1841,5,2522,오목교,2207,1280169
1842,5,2523,양평(5),2207,396946
1843,5,2524,영등포구청(5),2207,226278
1844,5,2525,영등포시장,2207,597756
1845,5,2526,신길(5),2207,246473
1846,5,2527,여의도(5),2207,1555553
1847,5,2528,여의나루,2207,763183
1848,5,2529,마포,2207,774077
1849,5,2530,공덕(5),2207,783973
1850,5,2531,애오개,2207,367962
1851,5,2532,충정로(5),2207,236479
1852,5,2533,서대문,2207,999259
1853,5,2534,광화문,2207,1719781
1854,5,2535,종로3가(5),2207,784354
1855,5,2536,을지로4가(5),2207,328321
1856,5,2537,동대문역사문화공원(5),2207,171676
1857,5,2538,청구(5),2207,208475
1858,5,2539,신금호,2207,361875
1859,5,2540,행당,2207,431526
1860,5,2541,왕십리(5),2207,284987
1861,5,2542,마장,2207,303521
1862,5,2543,답십리,2207,878056
1863,5,2544,장한평,2207,1029992
1864,5,2545,군자(5),2207,667451
1865,5,2546,아차산,2207,815395
1866,5,2547,광나루,2207,730479
1867,5,2548,천호(5),2207,1091085
1868,5,2549,강동,2207,1025119
1869,5,2550,길동,2207,466034
1870,5,2551,굽은다리,2207,551013
1871,5,2552,명일,2207,501441
1872,5,2553,고덕,2207,542483
1873,5,2554,상일동,2207,801750
1874,5,2555,둔촌동,2207,461313
1875,5,2556,올림픽공원(5),2207,229998
1876,5,2557,방이,2207,408895
1877,5,2558,오금(5),2207,200992
1878,5,2559,개롱,2207,370241
1879,5,2560,거여,2207,551346
1880,5,2561,마천,2207,399874
1881,5,2562,강일,2207,250698
1882,5,2563,미사,2207,945031
1883,5,2564,하남풍산,2207,240321
1884,5,2565,하남시청,2207,402526
1885,5,2566,하남검단산,2207,359929
1886,6,2611,응암,2207,981486
1887,6,2612,역촌,2207,228365
1888,6,2613,불광(6),2207,263965
1889,6,2614,독바위,2207,165488
1890,6,2616,구산,2207,385134
1891,6,2617,새절,2207,677730
1892,6,2618,증산,2207,559477
1893,6,2619,디지털미디어시티(6),2207,821863
1894,6,2620,월드컵경기장,2207,365727
1895,6,2621,마포구청,2207,765255
1896,6,2622,망원,2207,852852
1897,6,2623,합정(6),2207,808805
1898,6,2624,상수,2207,585156
1899,6,2625,광흥창,2207,498755
1900,6,2626,대흥,2207,479415
1901,6,2627,공덕(6),2207,984735
1902,6,2628,효창공원앞,2207,372350
1903,6,2629,삼각지(6),2207,390074
1904,6,2630,녹사평,2207,311871
1905,6,2631,이태원,2207,785540
1906,6,2632,한강진,2207,572693
1907,6,2633,버티고개,2207,120463
1908,6,2634,약수(6),2207,206429
1909,6,2635,청구(6),2207,205083
1910,6,2636,신당(6),2207,460665
1911,6,2637,동묘앞(6),2207,475081
1912,6,2638,창신,2207,176533
1913,6,2639,보문,2207,409830
1914,6,2640,안암,2207,586150
1915,6,2641,고려대,2207,443664
1916,6,2642,월곡,2207,634431
1917,6,2643,상월곡,2207,334396
1918,6,2644,돌곶이,2207,507185
1919,6,2645,석계(6),2207,693621
1920,6,2646,태릉입구(6),2207,327660
1921,6,2647,화랑대,2207,561718
1922,6,2648,봉화산,2207,486990
1923,7,2711,장암,2207,104979
1924,7,2712,도봉산(7),2207,560301
1925,7,2713,수락산,2207,745381
1926,7,2714,마들,2207,710326
1927,7,2715,노원(7),2207,1195939
1928,7,2716,중계,2207,768100
1929,7,2717,하계,2207,969810
1930,7,2718,공릉,2207,663427
1931,7,2719,태릉입구(7),2207,475911
1932,7,2720,먹골,2207,571941
1933,7,2721,중화,2207,593812
1934,7,2722,상봉(7),2207,939786
1935,7,2723,면목,2207,827170
1936,7,2724,사가정,2207,897403
1937,7,2725,용마산,2207,336491
1938,7,2726,중곡,2207,584706
1939,7,2727,군자(7),2207,764639
1940,7,2728,어린이대공원,2207,734035
1941,7,2729,건대입구(7),2207,776401
1942,7,2730,뚝섬유원지,2207,529752
1943,7,2731,청담,2207,1117588
1944,7,2732,강남구청,2207,934269
1945,7,2733,학동,2207,1276350
1946,7,2734,논현,2207,1029279
1947,7,2735,반포,2207,339391
1948,7,2736,고속터미널(7),2207,911995
1949,7,2737,내방,2207,795833
1950,7,2738,이수(7),2207,927259
1951,7,2739,남성,2207,603256
1952,7,2740,숭실대입구,2207,667821
1953,7,2741,상도,2207,603585
1954,7,2742,장승배기,2207,513138
1955,7,2743,신대방삼거리,2207,837799
1956,7,2744,보라매,2207,439457
1957,7,2745,신풍,2207,661344
1958,7,2746,대림(7),2207,504335
1959,7,2747,남구로,2207,861756
1960,7,2748,가산디지털단지(7),2207,2244044
1961,7,2749,철산,2207,1203348
1962,7,2750,광명사거리,2207,1231972
1963,7,2751,천왕,2207,617545
1964,7,2752,온수(7),2207,526936
1965,8,2811,암사,2207,990205
1966,8,2812,천호(8),2207,918026
1967,8,2813,강동구청,2207,575528
1968,8,2814,몽촌토성,2207,350240
1969,8,2815,잠실(8),2207,1003204
1970,8,2816,석촌(8),2207,471419
1971,8,2817,송파,2207,489781
1972,8,2818,가락시장(8),2207,443930
1973,8,2819,문정,2207,1135580
1974,8,2820,장지,2207,959666
1975,8,2821,복정(8),2207,476424
1976,8,2822,산성,2207,302154
1977,8,2823,남한산성입구,2207,713325
1978,8,2824,단대오거리,2207,580006
1979,8,2825,신흥,2207,262911
1980,8,2826,수진,2207,298862
1981,8,2827,모란(8),2207,250135
1982,8,2828,남위례,2207,309120
1983,9,4126,언주,2207,353025
1984,9,4127,선정릉,2207,314148
1985,9,4128,삼성중앙,2207,236583
1986,9,4129,봉은사,2207,673854
1987,9,4130,종합운동장(9),2207,156942
1988,9,4131,삼전,2207,249242
1989,9,4132,석촌고분,2207,221451
1990,9,4133,석촌(9),2207,302860
1991,9,4134,송파나루,2207,198546
1992,9,4135,한성백제,2207,98375
1993,9,4136,올림픽공원(9),2207,240979
1994,9,4137,둔촌오륜,2207,41144
1995,9,4138,중앙보훈병원,2207,353575
1996,1,150,서울역(1),2208,2661044
1997,1,151,시청(1),2208,1287149
1998,1,152,종각,2208,1952736
1999,1,153,종로3가(1),2208,1375925
2000,1,154,종로5가,2208,1235249
2001,1,155,동대문(1),2208,607537
2002,1,156,신설동(1),2208,724276
2003,1,157,제기동,2208,975072
2004,1,158,청량리,2208,1129460
2005,1,159,동묘앞(1),2208,514141
2006,2,201,시청(2),2208,1220474
2007,2,202,을지로입구,2208,2272401
2008,2,203,을지로3가(2),2208,1244391
2009,2,204,을지로4가(2),2208,704482
2010,2,205,동대문역사문화공원(2),2208,799995
2011,2,206,신당(2),2208,792424
2012,2,207,상왕십리,2208,765295
2013,2,208,왕십리(2),2208,832527
2014,2,209,한양대,2208,393961
2015,2,210,뚝섬,2208,1259136
2016,2,211,성수,2208,2112401
2017,2,212,건대입구(2),2208,2096997
2018,2,213,구의,2208,1272303
2019,2,214,강변,2208,1836064
2020,2,215,잠실나루,2208,761307
2021,2,216,잠실(2),2208,4210332
2022,2,217,잠실새내,2208,1223170
2023,2,218,종합운동장(2),2208,740757
2024,2,219,삼성,2208,2954473
2025,2,220,선릉,2208,2762359
2026,2,221,역삼,2208,2829102
2027,2,222,강남,2208,4378870
2028,2,223,교대(2),2208,1856507
2029,2,224,서초,2208,1136297
2030,2,225,방배,2208,864930
2031,2,226,사당(2),2208,2236964
2032,2,227,낙성대,2208,1504602
2033,2,228,서울대입구,2208,2556453
2034,2,229,봉천,2208,1283268
2035,2,230,신림,2208,3194739
2036,2,231,신대방,2208,1388513
2037,2,232,구로디지털단지,2208,3117095
2038,2,233,대림(2),2208,1352223
2039,2,234,신도림,2208,2665339
2040,2,235,문래,2208,1179457
2041,2,236,영등포구청(2),2208,1167419
2042,2,237,당산,2208,1045867
2043,2,238,합정(2),2208,1894588
2044,2,239,홍대입구,2208,3754427
2045,2,240,신촌,2208,2012337
2046,2,241,이대,2208,767462
2047,2,242,아현,2208,560538
2048,2,243,충정로(2),2208,542760
2049,2,244,용답,2208,160331
2050,2,245,신답,2208,98326
2051,2,246,신설동(2),2208,201754
2052,2,247,도림천,2208,76192
2053,2,248,양천구청,2208,377660
2054,2,249,신정네거리,2208,570797
2055,2,250,용두,2208,135400
2056,3,309,지축,2208,283203
2057,3,310,구파발,2208,1150828
2058,3,311,연신내(3),2208,1948033
2059,3,312,불광(3),2208,924147
2060,3,313,녹번,2208,784916
2061,3,314,홍제,2208,922404
2062,3,315,무악재,2208,214943
2063,3,316,독립문,2208,402165
2064,3,317,경복궁,2208,1190623
2065,3,318,안국,2208,1243538
2066,3,319,종로3가(3),2208,580912
2067,3,320,을지로3가(3),2208,563634
2068,3,322,동대입구,2208,496234
2069,3,323,약수(3),2208,698165
2070,3,324,금호,2208,419881
2071,3,325,옥수,2208,511416
2072,3,326,압구정,2208,1825520
2073,3,327,신사,2208,1626802
2074,3,328,잠원,2208,261970
2075,3,329,고속터미널(3),2208,2693172
2076,3,330,교대(3),2208,616380
2077,3,331,남부터미널,2208,1618469
2078,3,332,양재,2208,2004295
2079,3,333,매봉,2208,632068
2080,3,334,도곡,2208,277794
2081,3,335,대치,2208,660392
2082,3,336,학여울,2208,147040
2083,3,337,대청,2208,530006
2084,3,338,일원,2208,546791
2085,3,339,수서,2208,995968
2086,3,340,가락시장(3),2208,477477
2087,3,341,경찰병원,2208,390267
2088,3,342,오금(3),2208,317167
2089,4,409,당고개,2208,491763
2090,4,410,상계,2208,996659
2091,4,411,노원(4),2208,1110669
2092,4,412,창동,2208,1438693
2093,4,413,쌍문,2208,1500618
2094,4,414,수유,2208,1843961
2095,4,415,미아,2208,784259
2096,4,416,미아사거리,2208,1466091
2097,4,417,길음,2208,1093287
2098,4,418,성신여대입구,2208,1080453
2099,4,419,한성대입구,2208,715260
2100,4,420,혜화,2208,1948771
2101,4,421,동대문(4),2208,997026
2102,4,422,동대문역사문화공원(4),2208,826150
2103,4,423,충무로(4),2208,1344431
2104,4,424,명동,2208,1209597
2105,4,425,회현,2208,1289455
2106,4,426,서울역(4),2208,835275
2107,4,427,숙대입구,2208,715454
2108,4,428,삼각지(4),2208,327919
2109,4,429,신용산,2208,1010796
2110,4,430,이촌,2208,590229
2111,4,431,동작,2208,113267
2112,4,432,이수(총신대입구),2208,1073484
2113,4,433,사당(4),2208,1315440
2114,4,434,남태령,2208,71624
2115,5,2511,방화,2208,365689
2116,5,2512,개화산,2208,302305
2117,5,2513,김포공항(5),2208,473475
2118,5,2514,송정,2208,350596
2119,5,2515,마곡,2208,561612
2120,5,2516,발산,2208,1125429
2121,5,2517,우장산,2208,785582
2122,5,2518,화곡,2208,1502592
2123,5,2519,까치산(5),2208,1540491
2124,5,2520,신정,2208,675852
2125,5,2521,목동,2208,930997
2126,5,2522,오목교,2208,1245865
2127,5,2523,양평(5),2208,388397
2128,5,2524,영등포구청(5),2208,228340
2129,5,2525,영등포시장,2208,578612
2130,5,2526,신길(5),2208,239843
2131,5,2527,여의도(5),2208,1568116
2132,5,2528,여의나루,2208,772667
2133,5,2529,마포,2208,756550
2134,5,2530,공덕(5),2208,760472
2135,5,2531,애오개,2208,353993
2136,5,2532,충정로(5),2208,239316
2137,5,2533,서대문,2208,982210
2138,5,2534,광화문,2208,1813657
2139,5,2535,종로3가(5),2208,751151
2140,5,2536,을지로4가(5),2208,323476
2141,5,2537,동대문역사문화공원(5),2208,174405
2142,5,2538,청구(5),2208,200799
2143,5,2539,신금호,2208,347088
2144,5,2540,행당,2208,419910
2145,5,2541,왕십리(5),2208,271424
2146,5,2542,마장,2208,296782
2147,5,2543,답십리,2208,871187
2148,5,2544,장한평,2208,997805
2149,5,2545,군자(5),2208,646451
2150,5,2546,아차산,2208,786105
2151,5,2547,광나루,2208,718962
2152,5,2548,천호(5),2208,1045575
2153,5,2549,강동,2208,999681
2154,5,2550,길동,2208,451426
2155,5,2551,굽은다리,2208,522054
2156,5,2552,명일,2208,479407
2157,5,2553,고덕,2208,522384
2158,5,2554,상일동,2208,773837
2159,5,2555,둔촌동,2208,446725
2160,5,2556,올림픽공원(5),2208,254776
2161,5,2557,방이,2208,397442
2162,5,2558,오금(5),2208,194490
2163,5,2559,개롱,2208,354622
2164,5,2560,거여,2208,528980
2165,5,2561,마천,2208,384614
2166,5,2562,강일,2208,245844
2167,5,2563,미사,2208,917465
2168,5,2564,하남풍산,2208,229157
2169,5,2565,하남시청,2208,382913
2170,5,2566,하남검단산,2208,342752
2171,6,2611,응암,2208,945185
2172,6,2612,역촌,2208,226322
2173,6,2613,불광(6),2208,252547
2174,6,2614,독바위,2208,158136
2175,6,2616,구산,2208,372872
2176,6,2617,새절,2208,652584
2177,6,2618,증산,2208,538603
2178,6,2619,디지털미디어시티(6),2208,799978
2179,6,2620,월드컵경기장,2208,299401
2180,6,2621,마포구청,2208,746143
2181,6,2622,망원,2208,839361
2182,6,2623,합정(6),2208,768606
2183,6,2624,상수,2208,569615
2184,6,2625,광흥창,2208,486794
2185,6,2626,대흥,2208,459367
2186,6,2627,공덕(6),2208,959832
2187,6,2628,효창공원앞,2208,364244
2188,6,2629,삼각지(6),2208,377402
2189,6,2630,녹사평,2208,300864
2190,6,2631,이태원,2208,761679
2191,6,2632,한강진,2208,536625
2192,6,2633,버티고개,2208,117783
2193,6,2634,약수(6),2208,197611
2194,6,2635,청구(6),2208,200409
2195,6,2636,신당(6),2208,450897
2196,6,2637,동묘앞(6),2208,449957
2197,6,2638,창신,2208,171695
2198,6,2639,보문,2208,391598
2199,6,2640,안암,2208,568163
2200,6,2641,고려대,2208,424842
2201,6,2642,월곡,2208,617260
2202,6,2643,상월곡,2208,323518
2203,6,2644,돌곶이,2208,495715
2204,6,2645,석계(6),2208,675238
2205,6,2646,태릉입구(6),2208,318474
2206,6,2647,화랑대,2208,537415
2207,6,2648,봉화산,2208,470637
2208,7,2711,장암,2208,98039
2209,7,2712,도봉산(7),2208,531935
2210,7,2713,수락산,2208,709358
2211,7,2714,마들,2208,689597
2212,7,2715,노원(7),2208,1142218
2213,7,2716,중계,2208,732443
2214,7,2717,하계,2208,928393
2215,7,2718,공릉,2208,626214
2216,7,2719,태릉입구(7),2208,457077
2217,7,2720,먹골,2208,554164
2218,7,2721,중화,2208,570577
2219,7,2722,상봉(7),2208,907701
2220,7,2723,면목,2208,804793
2221,7,2724,사가정,2208,867357
2222,7,2725,용마산,2208,324280
2223,7,2726,중곡,2208,568753
2224,7,2727,군자(7),2208,742568
2225,7,2728,어린이대공원,2208,749038
2226,7,2729,건대입구(7),2208,746252
2227,7,2730,뚝섬유원지,2208,516868
2228,7,2731,청담,2208,1096575
2229,7,2732,강남구청,2208,923010
2230,7,2733,학동,2208,1254728
2231,7,2734,논현,2208,997523
2232,7,2735,반포,2208,329891
2233,7,2736,고속터미널(7),2208,874399
2234,7,2737,내방,2208,774102
2235,7,2738,이수(7),2208,850020
2236,7,2739,남성,2208,591258
2237,7,2740,숭실대입구,2208,641891
2238,7,2741,상도,2208,585777
2239,7,2742,장승배기,2208,500711
2240,7,2743,신대방삼거리,2208,801964
2241,7,2744,보라매,2208,414460
2242,7,2745,신풍,2208,630377
2243,7,2746,대림(7),2208,490381
2244,7,2747,남구로,2208,842665
2245,7,2748,가산디지털단지(7),2208,2178287
2246,7,2749,철산,2208,1154402
2247,7,2750,광명사거리,2208,1181322
2248,7,2751,천왕,2208,592793
2249,7,2752,온수(7),2208,511840
2250,8,2811,암사,2208,965001
2251,8,2812,천호(8),2208,882977
2252,8,2813,강동구청,2208,556712
2253,8,2814,몽촌토성,2208,340958
2254,8,2815,잠실(8),2208,951492
2255,8,2816,석촌(8),2208,455477
2256,8,2817,송파,2208,473293
2257,8,2818,가락시장(8),2208,431408
2258,8,2819,문정,2208,1112423
2259,8,2820,장지,2208,917360
2260,8,2821,복정(8),2208,457604
2261,8,2822,산성,2208,290159
2262,8,2823,남한산성입구,2208,694770
2263,8,2824,단대오거리,2208,565589
2264,8,2825,신흥,2208,252378
2265,8,2826,수진,2208,289153
2266,8,2827,모란(8),2208,244208
2267,8,2828,남위례,2208,303223
2268,9,4126,언주,2208,343040
2269,9,4127,선정릉,2208,306078
2270,9,4128,삼성중앙,2208,229625
2271,9,4129,봉은사,2208,609916
2272,9,4130,종합운동장(9),2208,173958
2273,9,4131,삼전,2208,242683
2274,9,4132,석촌고분,2208,218397
2275,9,4133,석촌(9),2208,293580
2276,9,4134,송파나루,2208,191008
2277,9,4135,한성백제,2208,96057
2278,9,4136,올림픽공원(9),2208,263827
2279,9,4137,둔촌오륜,2208,38524
2280,9,4138,중앙보훈병원,2208,344367
2281,1,150,서울역(1),2209,2705782
2282,1,151,시청(1),2209,1310877
2283,1,152,종각,2209,1905943
2284,1,153,종로3가(1),2209,1429079
2285,1,154,종로5가,2209,1269755
2286,1,155,동대문(1),2209,650969
2287,1,156,신설동(1),2209,743539
2288,1,157,제기동,2209,1008389
