기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액
202203,11470611,신월7동,CS300018,의약품,4255646753
202203,11470611,신월7동,CS300019,의료기기,175858156
202203,11470611,신월7동,CS300020,서적,247181009
202203,11470611,신월7동,CS300022,화장품,5412053
202203,11470611,신월7동,CS300027,섬유제품,27885568
202203,11470611,신월7동,CS300029,애완동물,179431958
202203,11470611,신월7동,CS300031,가구,102425556
202203,11470611,신월7동,CS300033,철물점,10359726
202203,11470611,신월7동,CS300035,인테리어,56142170
202203,11470611,신월7동,CS300036,조명용품,34364657
202203,11470620,신정1동,CS100001,한식음식점,5292812271
202203,11470620,신정1동,CS100003,일식음식점,137989334
202203,11470620,신정1동,CS100004,양식음식점,52659657
202203,11470620,신정1동,CS100005,제과점,239297156
202203,11470620,신정1동,CS100006,패스트푸드점,232292930
202203,11470620,신정1동,CS100007,치킨전문점,239682304
202203,11470620,신정1동,CS100008,분식전문점,309292021
202203,11470620,신정1동,CS100009,호프-간이주점,914706029
202203,11470620,신정1동,CS100010,커피-음료,444862920
202203,11470620,신정1동,CS200001,일반교습학원,4345446600
202203,11470620,신정1동,CS200003,예술학원,350975188
202203,11470620,신정1동,CS200005,스포츠 강습,765000916
202203,11470620,신정1동,CS200006,일반의원,1433586535
202203,11470620,신정1동,CS200007,치과의원,1255371056
202203,11470620,신정1동,CS200008,한의원,442377266
202203,11470620,신정1동,CS200016,당구장,35838233
202203,11470620,신정1동,CS200017,골프연습장,159681919
202203,11470620,신정1동,CS200024,스포츠클럽,45069838
202203,11470620,신정1동,CS200025,자동차수리,707050471
202203,11470620,신정1동,CS200028,미용실,389119368
202203,11470620,신정1동,CS200029,네일숍,2684834
202203,11470620,신정1동,CS200030,피부관리실,43026513
202203,11470620,신정1동,CS200031,세탁소,65812802
202203,11470620,신정1동,CS200034,여관,8314650
202203,11470620,신정1동,CS200037,노래방,217265306
202203,11470620,신정1동,CS300001,슈퍼마켓,1456328096
202203,11470620,신정1동,CS300002,편의점,1598539116
202203,11470620,신정1동,CS300007,육류판매,1319824519
202203,11470620,신정1동,CS300008,수산물판매,1477917771
202203,11470620,신정1동,CS300009,청과상,323319676
202203,11470620,신정1동,CS300010,반찬가게,472731813
202203,11470620,신정1동,CS300011,일반의류,525880797
202203,11470620,신정1동,CS300016,안경,348133080
202203,11470620,신정1동,CS300018,의약품,3100748071
202203,11470620,신정1동,CS300020,서적,31395108
202203,11470620,신정1동,CS300021,문구,688246278
202203,11470620,신정1동,CS300022,화장품,23769388
202203,11470620,신정1동,CS300024,운동/경기용품,225964016
202203,11470620,신정1동,CS300028,화초,141345831
202203,11470620,신정1동,CS300029,애완동물,7904713
202203,11470620,신정1동,CS300032,가전제품,272664074
202203,11470620,신정1동,CS300036,조명용품,495371014
202203,11470620,신정1동,CS300043,전자상거래업,41737934
202203,11470630,신정2동,CS100001,한식음식점,3761836924
202203,11470630,신정2동,CS100002,중식음식점,295184938
202203,11470630,신정2동,CS100003,일식음식점,21025885
202203,11470630,신정2동,CS100004,양식음식점,624000000
202203,11470630,신정2동,CS100005,제과점,976156958
202203,11470630,신정2동,CS100006,패스트푸드점,37861268
202203,11470630,신정2동,CS100007,치킨전문점,430229778
202203,11470630,신정2동,CS100008,분식전문점,240249181
202203,11470630,신정2동,CS100009,호프-간이주점,150772593
202203,11470630,신정2동,CS100010,커피-음료,204876029
202203,11470630,신정2동,CS200001,일반교습학원,5298797033
202203,11470630,신정2동,CS200002,외국어학원,673927309
202203,11470630,신정2동,CS200003,예술학원,404978188
202203,11470630,신정2동,CS200005,스포츠 강습,539598538
202203,11470630,신정2동,CS200006,일반의원,1724674175
202203,11470630,신정2동,CS200007,치과의원,968253208
202203,11470630,신정2동,CS200008,한의원,562302435
202203,11470630,신정2동,CS200016,당구장,31919030
202203,11470630,신정2동,CS200017,골프연습장,20493529
202203,11470630,신정2동,CS200024,스포츠클럽,17923604
202203,11470630,신정2동,CS200025,자동차수리,1657441513
202203,11470630,신정2동,CS200026,자동차미용,252307581
202203,11470630,신정2동,CS200028,미용실,429149550
202203,11470630,신정2동,CS200029,네일숍,14234274
202203,11470630,신정2동,CS200030,피부관리실,31667534
202203,11470630,신정2동,CS200031,세탁소,18338385
202203,11470630,신정2동,CS200037,노래방,17436318
202203,11470630,신정2동,CS300001,슈퍼마켓,3967283015
202203,11470630,신정2동,CS300002,편의점,785612854
202203,11470630,신정2동,CS300004,핸드폰,6130091
202203,11470630,신정2동,CS300007,육류판매,1453097149
202203,11470630,신정2동,CS300008,수산물판매,143681156
202203,11470630,신정2동,CS300009,청과상,436571816
202203,11470630,신정2동,CS300010,반찬가게,18019445
202203,11470630,신정2동,CS300011,일반의류,82087393
202203,11470630,신정2동,CS300016,안경,258848986
202203,11470630,신정2동,CS300018,의약품,1476193004
202203,11470630,신정2동,CS300021,문구,96405466
202203,11470630,신정2동,CS300022,화장품,102807946
202203,11470630,신정2동,CS300025,자전거 및 기타운송장비,60921904
202203,11470630,신정2동,CS300028,화초,30060102
202203,11470630,신정2동,CS300033,철물점,44772713
202203,11470630,신정2동,CS300035,인테리어,24371234
202203,11470630,신정2동,CS300036,조명용품,1211102762
202203,11470640,신정3동,CS100001,한식음식점,1323701877
202203,11470640,신정3동,CS100002,중식음식점,230991348
202203,11470640,신정3동,CS100003,일식음식점,57211404
202203,11470640,신정3동,CS100005,제과점,822296949
202203,11470640,신정3동,CS100006,패스트푸드점,934786730
202203,11470640,신정3동,CS100007,치킨전문점,238020591
202203,11470640,신정3동,CS100008,분식전문점,307117432
202203,11470640,신정3동,CS100009,호프-간이주점,381566116
202203,11470640,신정3동,CS100010,커피-음료,817530723
202203,11470640,신정3동,CS200001,일반교습학원,1653841909
202203,11470640,신정3동,CS200003,예술학원,463696517
202203,11470640,신정3동,CS200005,스포츠 강습,843531319
202203,11470640,신정3동,CS200006,일반의원,3562451320
202203,11470640,신정3동,CS200007,치과의원,3998157098
202203,11470640,신정3동,CS200008,한의원,694453841
202203,11470640,신정3동,CS200016,당구장,109981183
202203,11470640,신정3동,CS200017,골프연습장,366692882
202203,11470640,신정3동,CS200019,PC방,646324130
202203,11470640,신정3동,CS200024,스포츠클럽,483500929
202203,11470640,신정3동,CS200025,자동차수리,269309817
202203,11470640,신정3동,CS200026,자동차미용,33830315
202203,11470640,신정3동,CS200028,미용실,486183353
202203,11470640,신정3동,CS200029,네일숍,4990814
202203,11470640,신정3동,CS200030,피부관리실,69036118
202203,11470640,신정3동,CS200031,세탁소,95352770
202203,11470640,신정3동,CS200037,노래방,48141273
202203,11470640,신정3동,CS300001,슈퍼마켓,4042509225
202203,11470640,신정3동,CS300002,편의점,1163855808
202203,11470640,신정3동,CS300007,육류판매,2201201281
202203,11470640,신정3동,CS300009,청과상,1750898659
202203,11470640,신정3동,CS300010,반찬가게,60982673
202203,11470640,신정3동,CS300011,일반의류,300082419
202203,11470640,신정3동,CS300016,안경,30831249
202203,11470640,신정3동,CS300017,시계및귀금속,80251322
202203,11470640,신정3동,CS300018,의약품,3993818183
202203,11470640,신정3동,CS300019,의료기기,872036
202203,11470640,신정3동,CS300020,서적,76477271
202203,11470640,신정3동,CS300021,문구,727559593
202203,11470640,신정3동,CS300022,화장품,120758055
202203,11470640,신정3동,CS300024,운동/경기용품,44383093
202203,11470640,신정3동,CS300027,섬유제품,49769245
202203,11470640,신정3동,CS300031,가구,78717149
202203,11470640,신정3동,CS300035,인테리어,479564
202203,11470650,신정4동,CS100001,한식음식점,11178423609
202203,11470650,신정4동,CS100002,중식음식점,644100725
202203,11470650,신정4동,CS100003,일식음식점,859091787
202203,11470650,신정4동,CS100004,양식음식점,125192924
202203,11470650,신정4동,CS100005,제과점,1164438368
202203,11470650,신정4동,CS100006,패스트푸드점,756968836
202203,11470650,신정4동,CS100007,치킨전문점,368158527
202203,11470650,신정4동,CS100008,분식전문점,480410733
202203,11470650,신정4동,CS100009,호프-간이주점,2482762632
202203,11470650,신정4동,CS100010,커피-음료,971231982
202203,11470650,신정4동,CS200001,일반교습학원,3479062793
202203,11470650,신정4동,CS200003,예술학원,1392864860
202203,11470650,신정4동,CS200005,스포츠 강습,890495234
202203,11470650,신정4동,CS200006,일반의원,5235395388
202203,11470650,신정4동,CS200007,치과의원,2354251737
202203,11470650,신정4동,CS200008,한의원,1207481725
202203,11470650,신정4동,CS200016,당구장,130107080
202203,11470650,신정4동,CS200017,골프연습장,567380043
202203,11470650,신정4동,CS200019,PC방,430307272
202203,11470650,신정4동,CS200024,스포츠클럽,361104177
202203,11470650,신정4동,CS200025,자동차수리,1671828338
202203,11470650,신정4동,CS200026,자동차미용,112678021
202203,11470650,신정4동,CS200028,미용실,1018819124
202203,11470650,신정4동,CS200029,네일숍,182333219
202203,11470650,신정4동,CS200030,피부관리실,148103553
202203,11470650,신정4동,CS200031,세탁소,122621159
202203,11470650,신정4동,CS200032,가전제품수리,242667211
202203,11470650,신정4동,CS200034,여관,140427497
202203,11470650,신정4동,CS200037,노래방,350476443
202203,11470650,신정4동,CS300001,슈퍼마켓,4660068389
202203,11470650,신정4동,CS300002,편의점,4353002431
202203,11470650,신정4동,CS300003,컴퓨터및주변장치판매,46554311
202203,11470650,신정4동,CS300007,육류판매,660031369
202203,11470650,신정4동,CS300009,청과상,464544642
202203,11470650,신정4동,CS300010,반찬가게,2670093753
202203,11470650,신정4동,CS300011,일반의류,4314908533
202203,11470650,신정4동,CS300014,신발,23858494
202203,11470650,신정4동,CS300016,안경,316668367
202203,11470650,신정4동,CS300017,시계및귀금속,268392904
202203,11470650,신정4동,CS300018,의약품,9661434300
202203,11470650,신정4동,CS300019,의료기기,317873148
202203,11470650,신정4동,CS300020,서적,94616036
202203,11470650,신정4동,CS300021,문구,512768714
202203,11470650,신정4동,CS300022,화장품,595491495
202203,11470650,신정4동,CS300024,운동/경기용품,415792569
202203,11470650,신정4동,CS300025,자전거 및 기타운송장비,300065936
202203,11470650,신정4동,CS300027,섬유제품,32098199
202203,11470650,신정4동,CS300028,화초,255388840
202203,11470650,신정4동,CS300029,애완동물,3888042
202203,11470650,신정4동,CS300031,가구,1667886147
202203,11470650,신정4동,CS300032,가전제품,43157528
202203,11470650,신정4동,CS300033,철물점,45956334
202203,11470650,신정4동,CS300035,인테리어,540579033
202203,11470650,신정4동,CS300036,조명용품,5324509
202203,11470670,신정6동,CS100001,한식음식점,188943875
202203,11470670,신정6동,CS100007,치킨전문점,76988942
202203,11470670,신정6동,CS100008,분식전문점,87002110
202203,11470670,신정6동,CS100010,커피-음료,542052316
202203,11470670,신정6동,CS200001,일반교습학원,5733731104
202203,11470670,신정6동,CS200003,예술학원,139371533
202203,11470670,신정6동,CS200005,스포츠 강습,203403795
202203,11470670,신정6동,CS200017,골프연습장,53150158
202203,11470670,신정6동,CS200024,스포츠클럽,49259709
202203,11470670,신정6동,CS200028,미용실,59284494
202203,11470670,신정6동,CS200031,세탁소,53049353
202203,11470670,신정6동,CS300001,슈퍼마켓,522356506
202203,11470670,신정6동,CS300002,편의점,290644688
202203,11470670,신정6동,CS300009,청과상,175247800
202203,11470670,신정6동,CS300010,반찬가게,441374970
202203,11470670,신정6동,CS300020,서적,766182675
202203,11470670,신정6동,CS300021,문구,63412231
202203,11470680,신정7동,CS100001,한식음식점,1827836121
202203,11470680,신정7동,CS100002,중식음식점,167789656
202203,11470680,신정7동,CS100003,일식음식점,36307046
202203,11470680,신정7동,CS100004,양식음식점,92913133
202203,11470680,신정7동,CS100005,제과점,973499315
202203,11470680,신정7동,CS100006,패스트푸드점,699654480
202203,11470680,신정7동,CS100007,치킨전문점,316781889
202203,11470680,신정7동,CS100008,분식전문점,598511439
202203,11470680,신정7동,CS100009,호프-간이주점,216444518
202203,11470680,신정7동,CS100010,커피-음료,735218595
202203,11470680,신정7동,CS200001,일반교습학원,9791445513
202203,11470680,신정7동,CS200002,외국어학원,6089258
202203,11470680,신정7동,CS200003,예술학원,379823407
202203,11470680,신정7동,CS200005,스포츠 강습,575164434
202203,11470680,신정7동,CS200006,일반의원,2562948747
202203,11470680,신정7동,CS200007,치과의원,1857226104
202203,11470680,신정7동,CS200008,한의원,354446825
202203,11470680,신정7동,CS200016,당구장,4410323
202203,11470680,신정7동,CS200017,골프연습장,110495657
202203,11470680,신정7동,CS200019,PC방,550750573
202203,11470680,신정7동,CS200024,스포츠클럽,386567633
202203,11470680,신정7동,CS200025,자동차수리,231816830
202203,11470680,신정7동,CS200026,자동차미용,91651899
202203,11470680,신정7동,CS200028,미용실,476338396
202203,11470680,신정7동,CS200029,네일숍,508633
202203,11470680,신정7동,CS200030,피부관리실,75954069
202203,11470680,신정7동,CS200031,세탁소,38152050
202203,11470680,신정7동,CS200037,노래방,31346039
202203,11470680,신정7동,CS300001,슈퍼마켓,1026856684
202203,11470680,신정7동,CS300002,편의점,2529979028
202203,11470680,신정7동,CS300004,핸드폰,185643284
202203,11470680,신정7동,CS300007,육류판매,739297405
202203,11470680,신정7동,CS300009,청과상,814921875
202203,11470680,신정7동,CS300010,반찬가게,329989827
202203,11470680,신정7동,CS300011,일반의류,47541433
202203,11470680,신정7동,CS300016,안경,392172407
202203,11470680,신정7동,CS300018,의약품,1384601364
202203,11470680,신정7동,CS300020,서적,108851314
202203,11470680,신정7동,CS300022,화장품,58715343
202203,11470680,신정7동,CS300028,화초,5658941
202203,11500510,염창동,CS100001,한식음식점,4884852367
202203,11500510,염창동,CS100002,중식음식점,298900413
202203,11500510,염창동,CS100003,일식음식점,200194781
202203,11500510,염창동,CS100004,양식음식점,376273861
202203,11500510,염창동,CS100005,제과점,1753980002
202203,11500510,염창동,CS100006,패스트푸드점,55298002
202203,11500510,염창동,CS100007,치킨전문점,179106424
202203,11500510,염창동,CS100008,분식전문점,818366305
202203,11500510,염창동,CS100009,호프-간이주점,291323564
202203,11500510,염창동,CS100010,커피-음료,1758856775
202203,11500510,염창동,CS200001,일반교습학원,2210059148
202203,11500510,염창동,CS200002,외국어학원,133568516
202203,11500510,염창동,CS200003,예술학원,501548227
202203,11500510,염창동,CS200005,스포츠 강습,534437386
202203,11500510,염창동,CS200006,일반의원,4627139118
202203,11500510,염창동,CS200007,치과의원,2024323383
202203,11500510,염창동,CS200008,한의원,470476548
202203,11500510,염창동,CS200016,당구장,65529598
202203,11500510,염창동,CS200017,골프연습장,578011528
202203,11500510,염창동,CS200019,PC방,308705100
202203,11500510,염창동,CS200024,스포츠클럽,572659251
202203,11500510,염창동,CS200025,자동차수리,1117207703
202203,11500510,염창동,CS200026,자동차미용,59996651
202203,11500510,염창동,CS200028,미용실,532602705
202203,11500510,염창동,CS200029,네일숍,46195289
202203,11500510,염창동,CS200030,피부관리실,15498767
202203,11500510,염창동,CS200031,세탁소,147207960
202203,11500510,염창동,CS200034,여관,1262136
202203,11500510,염창동,CS200037,노래방,143242834
202203,11500510,염창동,CS300001,슈퍼마켓,2605734414
202203,11500510,염창동,CS300002,편의점,3765362844
202203,11500510,염창동,CS300003,컴퓨터및주변장치판매,3174416200
202203,11500510,염창동,CS300004,핸드폰,89919177
202203,11500510,염창동,CS300007,육류판매,390347434
202203,11500510,염창동,CS300009,청과상,392114854
202203,11500510,염창동,CS300010,반찬가게,42463479
202203,11500510,염창동,CS300011,일반의류,937313950
202203,11500510,염창동,CS300016,안경,343211579
202203,11500510,염창동,CS300018,의약품,6768647052
202203,11500510,염창동,CS300019,의료기기,360012133
202203,11500510,염창동,CS300020,서적,118804782
202203,11500510,염창동,CS300021,문구,2519820043
202203,11500510,염창동,CS300022,화장품,618039104
202203,11500510,염창동,CS300024,운동/경기용품,120000000
202203,11500510,염창동,CS300025,자전거 및 기타운송장비,429486099
202203,11500510,염창동,CS300028,화초,31088476
202203,11500510,염창동,CS300035,인테리어,65499964
202203,11500510,염창동,CS300036,조명용품,96269465
202203,11500520,등촌1동,CS100001,한식음식점,6556880037
202203,11500520,등촌1동,CS100002,중식음식점,193505603
202203,11500520,등촌1동,CS100003,일식음식점,591397422
202203,11500520,등촌1동,CS100004,양식음식점,573752525
202203,11500520,등촌1동,CS100005,제과점,2311084660
202203,11500520,등촌1동,CS100006,패스트푸드점,624993780
202203,11500520,등촌1동,CS100007,치킨전문점,294024279
202203,11500520,등촌1동,CS100008,분식전문점,792579517
202203,11500520,등촌1동,CS100009,호프-간이주점,882371597
202203,11500520,등촌1동,CS100010,커피-음료,1732953242
202203,11500520,등촌1동,CS200001,일반교습학원,469575164
202203,11500520,등촌1동,CS200003,예술학원,27385854
202203,11500520,등촌1동,CS200005,스포츠 강습,897125433
202203,11500520,등촌1동,CS200006,일반의원,2700816213
202203,11500520,등촌1동,CS200007,치과의원,1110020936
202203,11500520,등촌1동,CS200008,한의원,580746236
202203,11500520,등촌1동,CS200016,당구장,19127022
202203,11500520,등촌1동,CS200017,골프연습장,743519293
202203,11500520,등촌1동,CS200019,PC방,268083408
202203,11500520,등촌1동,CS200024,스포츠클럽,905200167
202203,11500520,등촌1동,CS200025,자동차수리,6977290593
202203,11500520,등촌1동,CS200026,자동차미용,9322104
202203,11500520,등촌1동,CS200028,미용실,690395397
202203,11500520,등촌1동,CS200029,네일숍,32025405
202203,11500520,등촌1동,CS200030,피부관리실,329003661
202203,11500520,등촌1동,CS200031,세탁소,190464093
202203,11500520,등촌1동,CS200037,노래방,136479594
202203,11500520,등촌1동,CS300001,슈퍼마켓,1426595919
202203,11500520,등촌1동,CS300002,편의점,6324590335
202203,11500520,등촌1동,CS300003,컴퓨터및주변장치판매,378000000
202203,11500520,등촌1동,CS300004,핸드폰,119643811
202203,11500520,등촌1동,CS300006,미곡판매,307794333
202203,11500520,등촌1동,CS300007,육류판매,156598509
202203,11500520,등촌1동,CS300009,청과상,399000000
202203,11500520,등촌1동,CS300011,일반의류,8808746158
202203,11500520,등촌1동,CS300016,안경,330889699
202203,11500520,등촌1동,CS300017,시계및귀금속,529562893
202203,11500520,등촌1동,CS300018,의약품,20076478164
202203,11500520,등촌1동,CS300019,의료기기,154659820
202203,11500520,등촌1동,CS300020,서적,105015519
202203,11500520,등촌1동,CS300021,문구,353602213
202203,11500520,등촌1동,CS300022,화장품,65783085
202203,11500520,등촌1동,CS300024,운동/경기용품,218768967
202203,11500520,등촌1동,CS300026,완구,1421987076
202203,11500520,등촌1동,CS300028,화초,54508030
202203,11500520,등촌1동,CS300029,애완동물,6767490
202203,11500520,등촌1동,CS300031,가구,275499947
202203,11500520,등촌1동,CS300035,인테리어,9183599
202203,11500520,등촌1동,CS300036,조명용품,429817280
202203,11500520,등촌1동,CS300043,전자상거래업,39000000
202203,11500530,등촌2동,CS100001,한식음식점,1098455014
202203,11500530,등촌2동,CS100003,일식음식점,55077790
202203,11500530,등촌2동,CS100005,제과점,293813641
202203,11500530,등촌2동,CS100006,패스트푸드점,24546984
202203,11500530,등촌2동,CS100007,치킨전문점,171854127
202203,11500530,등촌2동,CS100008,분식전문점,212047047
202203,11500530,등촌2동,CS100009,호프-간이주점,114301356
202203,11500530,등촌2동,CS100010,커피-음료,163012845
202203,11500530,등촌2동,CS200001,일반교습학원,44501975
202203,11500530,등촌2동,CS200003,예술학원,117737240
202203,11500530,등촌2동,CS200005,스포츠 강습,18568966
202203,11500530,등촌2동,CS200006,일반의원,533007135
202203,11500530,등촌2동,CS200007,치과의원,345061054
202203,11500530,등촌2동,CS200008,한의원,42298748
202203,11500530,등촌2동,CS200016,당구장,32905669
202203,11500530,등촌2동,CS200025,자동차수리,376606114
202203,11500530,등촌2동,CS200026,자동차미용,396341296
202203,11500530,등촌2동,CS200028,미용실,319333873
202203,11500530,등촌2동,CS200031,세탁소,45264091
202203,11500530,등촌2동,CS200033,부동산중개업,1497934
202203,11500530,등촌2동,CS200037,노래방,28606097
202203,11500530,등촌2동,CS300001,슈퍼마켓,154631991
202203,11500530,등촌2동,CS300002,편의점,175194771
202203,11500530,등촌2동,CS300004,핸드폰,750000
202203,11500530,등촌2동,CS300007,육류판매,341039900
202203,11500530,등촌2동,CS300011,일반의류,342897148
202203,11500530,등촌2동,CS300016,안경,127415386
202203,11500530,등촌2동,CS300017,시계및귀금속,22355829
202203,11500530,등촌2동,CS300018,의약품,2361701857
202203,11500530,등촌2동,CS300020,서적,36402845
202203,11500530,등촌2동,CS300021,문구,96622686
202203,11500530,등촌2동,CS300022,화장품,4612881
202203,11500530,등촌2동,CS300027,섬유제품,182650000
202203,11500530,등촌2동,CS300033,철물점,10688971
202203,11500530,등촌2동,CS300036,조명용품,76213206
202203,11500530,등촌2동,CS300043,전자상거래업,606588
202203,11500535,등촌3동,CS100001,한식음식점,8020529848
202203,11500535,등촌3동,CS100002,중식음식점,346429154
202203,11500535,등촌3동,CS100003,일식음식점,853551082
202203,11500535,등촌3동,CS100004,양식음식점,135167291
202203,11500535,등촌3동,CS100005,제과점,1083196194
202203,11500535,등촌3동,CS100006,패스트푸드점,1043259292
202203,11500535,등촌3동,CS100007,치킨전문점,759839974
202203,11500535,등촌3동,CS100008,분식전문점,697557062
202203,11500535,등촌3동,CS100009,호프-간이주점,344049860
202203,11500535,등촌3동,CS100010,커피-음료,739997065
202203,11500535,등촌3동,CS200001,일반교습학원,4030328236
202203,11500535,등촌3동,CS200002,외국어학원,604197274
202203,11500535,등촌3동,CS200003,예술학원,475253151
202203,11500535,등촌3동,CS200005,스포츠 강습,589030551
202203,11500535,등촌3동,CS200006,일반의원,3302274663
202203,11500535,등촌3동,CS200007,치과의원,2274378361
202203,11500535,등촌3동,CS200008,한의원,839078823
202203,11500535,등촌3동,CS200016,당구장,92153538
202203,11500535,등촌3동,CS200017,골프연습장,136558272
202203,11500535,등촌3동,CS200019,PC방,311496806
202203,11500535,등촌3동,CS200024,스포츠클럽,414061596
202203,11500535,등촌3동,CS200025,자동차수리,853720213
202203,11500535,등촌3동,CS200026,자동차미용,3165916
202203,11500535,등촌3동,CS200028,미용실,660221818
202203,11500535,등촌3동,CS200029,네일숍,72939168
202203,11500535,등촌3동,CS200030,피부관리실,344547484
202203,11500535,등촌3동,CS200031,세탁소,79705794
202203,11500535,등촌3동,CS200037,노래방,216957466
202203,11500535,등촌3동,CS300001,슈퍼마켓,2712148486
202203,11500535,등촌3동,CS300002,편의점,2398456412
202203,11500535,등촌3동,CS300003,컴퓨터및주변장치판매,1740475836
202203,11500535,등촌3동,CS300004,핸드폰,139754951
202203,11500535,등촌3동,CS300007,육류판매,910095520
202203,11500535,등촌3동,CS300010,반찬가게,417889445
202203,11500535,등촌3동,CS300011,일반의류,915423993
202203,11500535,등촌3동,CS300016,안경,200360323
202203,11500535,등촌3동,CS300017,시계및귀금속,47317104
202203,11500535,등촌3동,CS300018,의약품,6628986862
202203,11500535,등촌3동,CS300019,의료기기,5526607325
202203,11500535,등촌3동,CS300020,서적,1946759457
202203,11500535,등촌3동,CS300021,문구,4635914288
202203,11500535,등촌3동,CS300022,화장품,2610102195
202203,11500535,등촌3동,CS300024,운동/경기용품,78539012
202203,11500535,등촌3동,CS300028,화초,150089936
202203,11500535,등촌3동,CS300029,애완동물,113929847
202203,11500535,등촌3동,CS300031,가구,173552719
202203,11500535,등촌3동,CS300033,철물점,20084743
202203,11500540,화곡1동,CS100001,한식음식점,9144313401
202203,11500540,화곡1동,CS100002,중식음식점,722899883
202203,11500540,화곡1동,CS100003,일식음식점,342669054
202203,11500540,화곡1동,CS100004,양식음식점,105988820
202203,11500540,화곡1동,CS100005,제과점,1898157759
202203,11500540,화곡1동,CS100006,패스트푸드점,110549987
202203,11500540,화곡1동,CS100007,치킨전문점,440731816
202203,11500540,화곡1동,CS100008,분식전문점,892453019
202203,11500540,화곡1동,CS100009,호프-간이주점,3770369856
202203,11500540,화곡1동,CS100010,커피-음료,1795582495
202203,11500540,화곡1동,CS200001,일반교습학원,919207465
202203,11500540,화곡1동,CS200003,예술학원,180003405
202203,11500540,화곡1동,CS200005,스포츠 강습,325105138
202203,11500540,화곡1동,CS200006,일반의원,9295718331
202203,11500540,화곡1동,CS200007,치과의원,2569313923
202203,11500540,화곡1동,CS200008,한의원,1295399547
202203,11500540,화곡1동,CS200016,당구장,98347794
202203,11500540,화곡1동,CS200017,골프연습장,33630399
202203,11500540,화곡1동,CS200019,PC방,203398418
202203,11500540,화곡1동,CS200024,스포츠클럽,544088495
202203,11500540,화곡1동,CS200025,자동차수리,1088832480
202203,11500540,화곡1동,CS200026,자동차미용,50846409
202203,11500540,화곡1동,CS200028,미용실,983186613
202203,11500540,화곡1동,CS200029,네일숍,22239822
202203,11500540,화곡1동,CS200030,피부관리실,135512160
202203,11500540,화곡1동,CS200031,세탁소,150026341
202203,11500540,화곡1동,CS200033,부동산중개업,426191777
202203,11500540,화곡1동,CS200034,여관,1488334513
202203,11500540,화곡1동,CS200037,노래방,316752111
202203,11500540,화곡1동,CS300001,슈퍼마켓,5393223958
202203,11500540,화곡1동,CS300002,편의점,10240286626
202203,11500540,화곡1동,CS300003,컴퓨터및주변장치판매,106622016
202203,11500540,화곡1동,CS300004,핸드폰,105368178
202203,11500540,화곡1동,CS300007,육류판매,1957634345
202203,11500540,화곡1동,CS300008,수산물판매,3677830877
202203,11500540,화곡1동,CS300009,청과상,12742953
202203,11500540,화곡1동,CS300010,반찬가게,726000000
202203,11500540,화곡1동,CS300011,일반의류,1890116038
202203,11500540,화곡1동,CS300016,안경,917512154
202203,11500540,화곡1동,CS300017,시계및귀금속,55882888
202203,11500540,화곡1동,CS300018,의약품,6334897464
202203,11500540,화곡1동,CS300019,의료기기,1206335838
202203,11500540,화곡1동,CS300020,서적,85732529
202203,11500540,화곡1동,CS300021,문구,272676484
202203,11500540,화곡1동,CS300022,화장품,566109920
202203,11500540,화곡1동,CS300024,운동/경기용품,6140980
202203,11500540,화곡1동,CS300026,완구,12112487
202203,11500540,화곡1동,CS300027,섬유제품,2571268
202203,11500540,화곡1동,CS300028,화초,44342639
202203,11500540,화곡1동,CS300029,애완동물,39063058
202203,11500540,화곡1동,CS300031,가구,507485109
202203,11500540,화곡1동,CS300033,철물점,6990966
202203,11500540,화곡1동,CS300035,인테리어,5478250
202203,11500540,화곡1동,CS300036,조명용품,147514584
202203,11500550,화곡2동,CS100001,한식음식점,629392314
202203,11500550,화곡2동,CS100002,중식음식점,34332242
202203,11500550,화곡2동,CS100005,제과점,929719407
202203,11500550,화곡2동,CS100006,패스트푸드점,31872781
202203,11500550,화곡2동,CS100007,치킨전문점,27855941
202203,11500550,화곡2동,CS100008,분식전문점,121411141
202203,11500550,화곡2동,CS100009,호프-간이주점,150965875
202203,11500550,화곡2동,CS100010,커피-음료,56173124
202203,11500550,화곡2동,CS200001,일반교습학원,892560897
202203,11500550,화곡2동,CS200002,외국어학원,134387352
202203,11500550,화곡2동,CS200003,예술학원,211949432
202203,11500550,화곡2동,CS200005,스포츠 강습,58178102
202203,11500550,화곡2동,CS200006,일반의원,313363568
202203,11500550,화곡2동,CS200007,치과의원,552311518
202203,11500550,화곡2동,CS200008,한의원,192416291
202203,11500550,화곡2동,CS200016,당구장,11173453
202203,11500550,화곡2동,CS200019,PC방,24402952
202203,11500550,화곡2동,CS200025,자동차수리,215416465
202203,11500550,화곡2동,CS200028,미용실,168118729
202203,11500550,화곡2동,CS200030,피부관리실,14228817
202203,11500550,화곡2동,CS200031,세탁소,8641348
202203,11500550,화곡2동,CS200037,노래방,6095776
202203,11500550,화곡2동,CS300001,슈퍼마켓,1682944886
202203,11500550,화곡2동,CS300002,편의점,885126963
202203,11500550,화곡2동,CS300004,핸드폰,29468663
202203,11500550,화곡2동,CS300007,육류판매,168070187
202203,11500550,화곡2동,CS300009,청과상,6997224
202203,11500550,화곡2동,CS300011,일반의류,18285360
202203,11500550,화곡2동,CS300017,시계및귀금속,58046319
